CUENTA,CUENTA,SUBCUENTA,AUTOMAT1,AUTOMAT2,MONEDA,TIPOANALISIS,TIPO CUENTA,TIPO,NIVEL,CUENTA BALANCE COMPARATIVO,AJUSTE CON VERSION CAMBIO,CONVERSION MONEDA
9523,INDEMNIZACIONES AL PERSONAL,952,          ,          ,1,0,1,1,3,0,1,1
30220004,ACCIONES INVERSIONES CHILPES S.A.,3022,          ,          ,1,0,1,3,4,0,1,1
9524,CAPACITACION,952,          ,          ,1,0,1,1,3,0,1,1
28110001,FACTURA,2811,          ,          ,1,0,1,3,4,0,1,1
9525,ATENCION AL PERSONAL,952,          ,          ,1,0,1,1,3,0,1,1
25240001,OTROS SUMINISTROS,2524,          ,          ,1,0,1,3,4,0,1,1
9526,GERENTES,952,          ,          ,1,0,1,1,3,0,1,1
9527,SEGURIDAD Y PREVISION SOCIAL,952,          ,          ,1,0,1,1,3,0,1,1
95271,REGIMEN DE PRESTACIONES DE SALUD,9527,          ,          ,1,0,1,1,4,0,1,1
25230001,ENERGIA,2523,          ,          ,1,0,1,3,4,0,1,1
95272,REGIMEN DE PENSIONES,9527,          ,          ,1,0,1,1,4,0,1,1
25220001,LUBRICANTES,2522,          ,          ,1,0,1,3,4,0,1,1
95273,SEGURO COMPLEMENTARIO DE TRABAJO Y ENFERMEDADES PROFESIONALES,9527,          ,          ,1,0,1,1,4,0,1,1
25210001,COMBUSTIBLE,2521,          ,          ,1,0,1,3,4,0,1,1
95274,SEGURO DE VIDA,9527,          ,          ,1,0,1,1,4,0,1,1
24410001,MATERIALES DE CONSTRUCCION,2441,          ,          ,1,0,1,3,4,0,1,1
95275,SEGUROS PARTICULARES DE PRESTACIONES DE SALUD - EPS Y OTROS PARTICULARES,9527,          ,          ,1,0,1,1,4,0,1,1
24410002,TERRENOS,2441,          ,          ,1,0,1,3,4,0,1,1
95277,CONTRIBUCIONES AL CENCICO Y SENATI,9527,          ,          ,1,0,1,1,4,0,1,1
24410003,TERRENO Nº 2,2441,          ,          ,1,0,1,3,4,0,1,1
9528,RETRIBUCIONES AL DIRECTORIO,952,          ,          ,1,0,1,1,3,0,1,1
24410004,TERRENO BONO DE AIRES,2441,          ,          ,1,0,1,3,4,0,1,1
9529,BENEFICIOS SOCIALES DE LOS TRABAJADORES,952,          ,          ,1,0,1,1,3,0,1,1
95291,COMPENSACION POR TIEMPO DE SERVICIO,9529,          ,          ,1,0,1,1,4,0,1,1
24410005,LOTE 33 CERROS DE CAMACHO,2441,          ,          ,1,0,1,3,4,0,1,1
95293,OTROS BENEFICIOS POST - EMPLEO,9529,          ,          ,1,0,1,1,4,0,1,1
24410006,MALECON DE LA MARINA,2441,          ,          ,1,0,1,3,4,0,1,1
953,GASTOS DE SERVICIOS PRESTADOS POR TERCEROS,95,          ,          ,1,0,1,1,2,0,1,1
9530,TRANSPORTE Y ALMACENAMIENTO,953,          ,          ,1,0,1,1,3,0,1,1
9531,TRANSPORTE- CORREO Y GASTOS DE VIAJE,953,          ,          ,1,0,1,1,3,0,1,1
95311,TRANSPORTE- CORREO Y GASTOS DE VIAJE,9531,          ,          ,1,0,1,1,4,0,1,1
953111,DE CARGA,95311,          ,          ,1,0,1,1,5,0,1,1
24410007,CERROS DE CAMACHO 812,2441,          ,          ,1,0,1,3,4,0,1,1
953112,DE PASAJEROS,95311,          ,          ,1,0,1,1,5,0,1,1
24410008,MALECON CISNEROS 810,2441,          ,          ,1,0,1,3,4,0,1,1
95312,CORREOS,9531,          ,          ,1,0,1,1,4,0,1,1
24410009,MALECON 28 DE JULIO,2441,          ,          ,1,0,1,3,4,0,1,1
95313,ALOJAMIENTO,9531,          ,          ,1,0,1,1,4,0,1,1
24410010,MZ B LOTE 9 CERROS CAMACHO,2441,          ,          ,1,0,1,3,4,0,1,1
95314,ALIMENTACION,9531,          ,          ,1,0,1,1,4,0,1,1
24410011,LOTE 7 CERROS DE CAMACHO,2441,          ,          ,1,0,1,3,4,0,1,1
95315,OTROS GASTOS DE VIAJE,9531,          ,          ,1,0,1,1,4,0,1,1
24410012,LOTE 3 MZ A AV. CAMINOS DEL INCA,2441,          ,          ,1,0,1,3,4,0,1,1
95316,PEAJES,9531,          ,          ,1,0,1,1,4,0,1,1
24110001,MATERIAS PRIMAS Y AUXILIARES,2411,          ,          ,1,0,1,3,4,0,1,1
95317,ESTACIONAMIENTO,9531,          ,          ,1,0,1,1,4,0,1,1
23410001,C.P. OBRA N§ 01,2341,          ,          ,1,0,1,3,4,0,1,1
9532,ASESORIA Y CONSULTORIA,953,          ,          ,1,0,1,1,3,0,1,1
95321,ADMINISTRATIVA,9532,          ,          ,1,0,1,1,4,0,1,1
953211,HONORARIOS ADMINISTRATIVOS,95321,          ,          ,1,0,1,1,5,0,1,1
23410002,C.P. OBRA N§02,2341,          ,          ,1,0,1,3,4,0,1,1
95322,LEGAL Y TRIBUTARIA,9532,          ,          ,1,0,1,1,4,0,1,1
953221,ASESORIA LEGAL Y TRIBUTARIA,95322,          ,          ,1,0,1,1,5,0,1,1
23410003,C.P. OBRA N§ 03,2341,          ,          ,1,0,1,3,4,0,1,1
95323,AUDITORIA Y CONTABLE,9532,          ,          ,1,0,1,1,4,0,1,1
953231,ASESORIA CONTABLE,95323,          ,          ,1,0,1,1,5,0,1,1
23410004,C.P. OBRA N§ 04,2341,          ,          ,1,0,1,3,4,0,1,1
95324,MERCADOTECNIA,9532,          ,          ,1,0,1,1,4,0,1,1
953241,COMISIONES,95324,          ,          ,1,0,1,1,5,0,1,1
23410005,CONST.CURSO CHALETS PARAISO MOLI,2341,          ,          ,1,0,1,3,4,0,1,1
95327,PRODUCCIÓN,9532,          ,          ,1,0,1,1,4,0,1,1
953271,SERVICIOS DE PRODUCCIÓN,95327,          ,          ,1,0,1,1,5,0,1,1
23410006,MALECON CISNEROS 810,2341,          ,          ,1,0,1,3,4,0,1,1
9533,PRODUCCION ENCARGADA A TERCEROS,953,          ,          ,1,0,1,1,3,0,1,1
95331,PRODUCCION ENCARGADA A TERCEROS,9533,          ,          ,1,0,1,1,4,0,1,1
23410007,MALECON 28 DE JULIO,2341,          ,          ,1,0,1,3,4,0,1,1
23110001,PRODUCTOS EN PROCESO,2311,          ,          ,1,0,1,3,4,0,1,1
9534,MANTENIMIENTO Y REPARACIONES,953,          ,          ,1,0,1,1,3,0,1,1
95341,INVERSION INMOBILIARIA,9534,          ,          ,1,0,1,1,4,0,1,1
22110001,SUBPRODUCTOS,2211,          ,          ,1,0,1,3,4,0,1,1
95343,INMUEBLES- MAQUINARIA Y EQUIPO,9534,          ,          ,1,0,1,1,4,0,1,1
21510001,SERVICIOS TERMINADOS,2151,          ,          ,1,0,1,3,4,0,1,1
21410001,OBRA Nº 1,2141,          ,          ,1,0,1,3,4,0,1,1
21410002,OBRA Nº 2,2141,          ,          ,1,0,1,3,4,0,1,1
9535,ALQUILERES,953,          ,          ,1,0,1,1,3,0,1,1
95351,TERRENOS,9535,          ,          ,1,0,1,1,4,0,1,1
21410003,OBRA Nº 3,2141,          ,          ,1,0,1,3,4,0,1,1
95352,EDIFICACIONES,9535,          ,          ,1,0,1,1,4,0,1,1
21410004,OBRA Nº 4,2141,          ,          ,1,0,1,3,4,0,1,1
95353,MAQUINARIA Y EQUIPO DE EXPLOTACION,9535,          ,          ,1,0,1,1,4,0,1,1
21110001,PRODUCTOS TERMINADOS,2111,          ,          ,1,0,1,3,4,0,1,1
95354,EQUIPO DE TRANSPORTE,9535,          ,          ,1,0,1,1,4,0,1,1
20410001,MERCADERIAS INMUEBLES,2041,          ,          ,1,0,1,3,4,0,1,1
95356,EQUIPOS DIVERSOS,9535,          ,          ,1,0,1,1,4,0,1,1
20110001,MERCADERIAS MANUFACTURADAS,2011,          ,          ,1,0,1,3,4,0,1,1
9536,SERVICIOS BASICOS,953,          ,          ,1,0,1,1,3,0,1,1
95361,ENERGIA ELECTRICA,9536,          ,          ,1,0,1,1,4,0,1,1
19490001,OTRAS CUENTAS POR COBRAR DIVERSAS,1949,          ,          ,1,0,1,3,4,0,1,1
95363,AGUA,9536,          ,          ,1,0,1,1,4,0,1,1
19410001,PRESTAMOS,1941,          ,          ,1,0,1,3,4,0,1,1
95364,TELEFONO,9536,          ,          ,1,0,1,1,4,0,1,1
19240001,GERENTES,1924,          ,          ,1,0,1,3,4,0,1,1
95365,INTERNET,9536,          ,          ,1,0,1,1,4,0,1,1
19220001,ACCIONISTAS (O SOCIOS),1922,          ,          ,1,0,1,3,4,0,1,1
95366,RADIO,9536,          ,          ,1,0,1,1,4,0,1,1
19210001,PERSONAL,1921,          ,          ,1,0,1,3,4,0,1,1
95367,CABLE,9536,          ,          ,1,0,1,1,4,0,1,1
19120001,LETRAS POR COBRAR,1912,          ,          ,1,0,1,3,4,0,1,1
9537,PUBLICIDAD- PUBLICACIONES- RELACIONES PUBLICAS,953,          ,          ,1,0,1,1,3,0,1,1
95371,PUBLICIDAD-,9537,          ,          ,1,0,1,1,4,0,1,1
19110001,FACTURAS- BOLETAS Y OTROS COMPROBANTES POR COBRAR,1911,          ,          ,1,0,1,3,4,0,1,1
95372,PUBLICACIONES,9537,          ,          ,1,0,1,1,4,0,1,1
18910001,COSTOS POR REALIZAR,1891,          ,          ,1,0,1,3,4,0,1,1
95373,RELACIONES PUBLICAS,9537,          ,          ,1,0,1,1,4,0,1,1
18910002,COSTOS DIFERIDOS IGV,1891,          ,          ,1,0,1,3,4,0,1,1
9538,SERVICIOS DE CONTRATISTAS,953,          ,          ,1,0,1,1,3,0,1,1
18910003,PERCEPCIONES,1891,          ,          ,1,0,1,3,4,0,1,1
9539,OTROS SERVICIOS PRESTADOS POR TERCEROS,953,          ,          ,1,0,1,1,3,0,1,1
95391,GASTOS BANCARIOS,9539,          ,          ,1,0,1,1,4,0,1,1
18910004,IGV SALDO DEUDOR,1891,          ,          ,1,0,1,3,4,0,1,1
95392,GASTOS DE LABORATORIO,9539,          ,          ,1,0,1,1,4,0,1,1
18910009,OTROS GASTOS CONTRATADOS POR ANTICIPADOS - SOLES,1891,          ,          ,1,0,1,3,4,0,1,1
954,GASTOS POR TRIBUTOS,95,          ,          ,1,0,1,1,2,0,1,1
9541,GOBIERNO CENTRAL,954,          ,          ,1,0,1,1,3,0,1,1
95411,IMPUESTO GENERAL A LAS VENTAS,9541,          ,          ,1,0,1,1,4,0,1,1
18910010,OTROS GASTOS CONTRATADOS POR ANTICIPADOS - DOLARES,1891,          ,          ,1,0,1,3,4,0,1,1
95412,IMPUESTO A LAS TRANSACCIONES FINANCIERAS,9541,          ,          ,1,0,1,1,4,0,1,1
18310001,ALQUILERES PAGADOS POR ANTICIPADOS - SOLES,1831,          ,          ,1,0,1,3,4,0,1,1
95413,IMPUESTO TEMPORAL A LOS ACTIVOS NETOS,9541,          ,          ,1,0,1,1,4,0,1,1
18310002,ALQUILERES PAGADOS POR ANTICIPADOS - DOLARES,1831,          ,          ,1,0,1,3,4,0,1,1
95419,OTROS,9541,          ,          ,1,0,1,1,4,0,1,1
18220001,SOAT VEHICULAR,1822,          ,          ,1,0,1,3,4,0,1,1
9543,GOBIERNO LOCAL,954,          ,          ,1,0,1,1,3,0,1,1
95431,IMPUESTO PREDIAL,9543,          ,          ,1,0,1,1,4,0,1,1
18210001,SEGUROS PAGADOS POR ANTICIPADOS - SOLES,1821,          ,          ,1,0,1,3,4,0,1,1
95432,ARBITRIOS MUNICIPALES Y SEGURIDAD CIUDADANA,9543,          ,          ,1,0,1,1,4,0,1,1
18210002,SEGUROS PAGADOS POR ANTICIPADOS - DOLARES,1821,          ,          ,1,0,1,3,4,0,1,1
95433,IMPUESTO AL PATRIMONIO VEHICULAR,9543,          ,          ,1,0,1,1,4,0,1,1
18120001,INTERESES PAGADOS POR ANTICIPADOS LEASING - SOLES,1812,          ,          ,1,0,1,3,4,0,1,1
95434,LICENCIA DE FUNCIONAMIENTO,9543,          ,          ,1,0,1,1,4,0,1,1
18120002,INTERESES PAGADOS POR ANTICIPADOS LEASING - DOLARES,1812,          ,          ,1,0,1,3,4,0,1,1
95439,OTROS,9543,          ,          ,1,0,1,1,4,0,1,1
18110001,INTERESES PAGADOS POR ANTICIPADOS - SOLES,1811,          ,          ,1,0,1,3,4,0,1,1
9544,OTROS GASTOS POR TRIBUTOS,954,          ,          ,1,0,1,1,3,0,1,1
95442,SENCICO,9544,          ,          ,1,0,1,1,4,0,1,1
18110002,INTERESES PAGADOS POR ANTICIPADOS - DOLARES,1811,          ,          ,1,0,1,3,4,0,1,1
95443,OTROS TRIBUTOS,9544,          ,          ,1,0,1,1,4,0,1,1
16910001,COBRANZA DUDOSA - SOLES,1691,          ,          ,1,0,1,3,4,0,1,1
9546,IMPUESTO A LOS GOBIERNOS LOCALES,954,          ,          ,1,0,1,1,3,0,1,1
9547,COTIZACION CON CARACTER DE TRIBUTO,954,          ,          ,1,0,1,1,3,0,1,1
9549,OTROS TRIBUTOS,954,          ,          ,1,0,1,1,3,0,1,1
955,OTROS GASTOS DE GESTION,95,          ,          ,1,0,1,1,2,0,1,1
9551,SEGUROS,955,          ,          ,1,0,1,1,3,0,1,1
95511,SEGUROS,9551,          ,          ,1,0,1,1,4,0,1,1
16910002,COBRANZA DUDOSA - DOLARES,1691,          ,          ,1,0,1,3,4,0,1,1
9552,REGALIAS,955,          ,          ,1,0,1,1,3,0,1,1
95521,REGALIAS,9552,          ,          ,1,0,1,1,4,0,1,1
16810001,PRESTAMOS A TERCEROS - SOLES,1681,          ,          ,1,0,1,3,4,0,1,1
9553,SUSCRIPCIONES,955,          ,          ,1,0,1,1,3,0,1,1
95531,SUSCRIPCIONES,9553,          ,          ,1,0,1,1,4,0,1,1
16810002,PRESTAMOS A TERCEROS - DOLARES,1681,          ,          ,1,0,1,3,4,0,1,1
9554,LICENCIAS Y DERECHOS DE VIGENCIA,955,          ,          ,1,0,1,1,3,0,1,1
9555,COSTO NETO DE ENAJENACION DE ACTIVOS INMOVILIZADOS Y OPERACIONES DISCONTINUADAS,955,          ,          ,1,0,1,1,3,0,1,1
95551,COSTO NETO DE ENAJENACION DE ACTIVOS INMOVILIZADOS,9555,          ,          ,1,0,1,1,4,0,1,1
955511,INVERISONES INMOBILIARIAS,95551,          ,          ,1,0,1,1,5,0,1,1
16530003,INMUEBLES MAQUINARIA Y EQUIPO,1653,          ,          ,1,0,1,3,4,0,1,1
955512,ACTIVOS ADQUIRIDOS EN ARRENDAMIENTO FINANCIERO,95551,          ,          ,1,0,1,1,5,0,1,1
16520002,INVERSION INMOBILIARIA,1652,          ,          ,1,0,1,3,4,0,1,1
955513,INMUEBLES- MAQUINARIA Y EQUIPO,95551,          ,          ,1,0,1,1,5,0,1,1
16510001,INVERSION MOBILIARIA,1651,          ,          ,1,0,1,3,4,0,1,1
955514,INTANGIBLES,95551,          ,          ,1,0,1,1,5,0,1,1
16440001,DEPOSITOS EN GARANTIA POR ALQUILERES,1644,          ,          ,1,0,1,3,4,0,1,1
955515,ACTIVOS BIOLOGICOS,95551,          ,          ,1,0,1,1,5,0,1,1
16410001,DEPOSITOS EN GARANTIA CTA TERCEROS - SOLES,1641,          ,          ,1,0,1,3,4,0,1,1
95552,OPERACIONES DISCONTINUADAS,9555,          ,          ,1,0,1,1,4,0,1,1
9556,SUMINISTROS,955,          ,          ,1,0,1,1,3,0,1,1
16330001,ADELANTO DE DIVIDENDOS - SOLES,1633,          ,          ,1,0,1,3,4,0,1,1
95561,SUMINISTROS,9556,          ,          ,1,0,1,1,4,0,1,1
16330002,ADELANTO DE DIVIDENDOS - DOLARES,1633,          ,          ,1,0,1,3,4,0,1,1
16310001,INTERESES - SOLES,1631,          ,          ,1,0,1,3,4,0,1,1
16310002,INTERESES - DOLARES,1631,          ,          ,1,0,1,3,4,0,1,1
16250001,RETENCION BANCARIA - SOLES,1625,          ,          ,1,0,1,3,4,0,1,1
16250002,RETENCION BANCARIA - DOLARES,1625,          ,          ,1,0,1,3,4,0,1,1
16230001,SERVICIOS PUBLICOS,1623,          ,          ,1,0,1,3,4,0,1,1
16210001,COMPAÑIAS ASEGURADORAS,1621,          ,          ,1,0,1,3,4,0,1,1
14410001,PRESTAMO A GERENCIA - SOLES,1441,          ,          ,1,0,1,3,4,0,1,1
14410002,PRESTAMO A GERENCIA - DOLARES,1441,          ,          ,1,0,1,3,4,0,1,1
14330001,ADELANTOS A DIRECTORES SOLES,1433,          ,          ,1,0,1,3,4,0,1,1
14330002,ADELANTOS A DIRECTORES DOLARES,1433,          ,          ,1,0,1,3,4,0,1,1
14230001,ENTREGAS A RENDIR CUENTAS - SOLES,1423,          ,          ,1,0,1,3,4,0,1,1
9557,GASTOS DE INVESTIGACION Y DESARROLLO,955,          ,          ,1,0,1,1,3,0,1,1
9558,GESTION MEDIOAMBIENTAL,955,          ,          ,1,0,1,1,3,0,1,1
9559,OTROS GASTOS DE GESTION,955,          ,          ,1,0,1,1,3,0,1,1
95591,DONACIONES,9559,          ,          ,1,0,1,1,4,0,1,1
14230002,ENTREGAS A RENDIR CUENTAS - DOLARES,1423,          ,          ,1,0,1,3,4,0,1,1
95592,SANCIONES ADMINISTRATIVAS,9559,          ,          ,1,0,1,1,4,0,1,1
14220001,PRESTAMOS - SOLES,1422,          ,          ,1,0,1,3,4,0,1,1
95593,OTROS GASTOS,9559,          ,          ,1,0,1,1,4,0,1,1
14210001,SUSCRIPCIONES POR COBRAR A SOCIOS O ACCIONISTAS -,1421,          ,          ,1,0,1,3,4,0,1,1
957,GASTOS DE VENTAS,95,          ,          ,1,0,1,1,2,0,1,1
9578,GAST DE VTAS  ACM,957,          ,          ,1,0,1,1,3,0,1,1
958,VALUACION Y DETERIORO DE ACTIVOS Y PROVISIONES,95,          ,          ,1,0,1,1,2,0,1,1
9580,DEPRECC.INMB.MAQ.Y EQUIPO,958,          ,          ,1,0,1,1,3,0,1,1
9581,DEPRECIACION,958,          ,          ,1,0,1,1,3,0,1,1
95811,DEPRECIACION DE INVERSIONES INMOBILIARIAS,9581,          ,          ,1,0,1,1,4,0,1,1
958111,EDIFICACIONES - COSTO,95811,          ,          ,1,0,1,1,5,0,1,1
14130001,ENTREGAS A RENDIR CUENTA - SOLES,1413,          ,          ,1,0,1,3,4,0,1,1
958112,EDIFICACIONES - REVALUACION,95811,          ,          ,1,0,1,1,5,0,1,1
958113,EDIFICACIONES - COSTO DE FINANCIACION,95811,          ,          ,1,0,1,1,5,0,1,1
95812,DEPRECIACION DE ACTIVOS ADQUIRIDOS EN ARRENDAMIENTO FINANCIERO - INVERSIONES INMOBILIARIAS,9581,          ,          ,1,0,1,1,4,0,1,1
958121,EDIFICACIONES,95812,          ,          ,1,0,1,1,5,0,1,1
95813,DEPRECIACION DE ACTIVOS ADQUIRIDOS EN ARRENDAMIENTO FINANCIERO,9581,          ,          ,1,0,1,1,4,0,1,1
958131,EDIFICACIONES,95813,          ,          ,1,0,1,1,5,0,1,1
958132,MAQUINARIAS Y EQUIPOS DE EXPLOTACION,95813,          ,          ,1,0,1,1,5,0,1,1
958133,EQUIPO DE TRANSPORTE,95813,          ,          ,1,0,1,1,5,0,1,1
14130002,ENTREGAS A RENDIR CUENTA - DOLARES,1413,          ,          ,1,0,1,3,4,0,1,1
958134,EQUIPOS DIVERSOS,95813,          ,          ,1,0,1,1,5,0,1,1
95814,DEPRECIACION DE INMUEBLES- MAQUINARIA Y EQUIPO - COSTO,9581,          ,          ,1,0,1,1,4,0,1,1
958141,EDIFICACIONES,95814,          ,          ,1,0,1,1,5,0,1,1
14120001,ADELANTO DE REMUNERACIONES,1412,          ,          ,1,0,1,3,4,0,1,1
958142,MAQUINARIAS Y EQUIPOS DE EXPLOTACION,95814,          ,          ,1,0,1,1,5,0,1,1
14110001,PRESTAMOS,1411,          ,          ,1,0,1,3,4,0,1,1
958143,EQUIPO DE TRANSPORTE,95814,          ,          ,1,0,1,1,5,0,1,1
12930001,LETRAS POR COBRAR - SOLES,1293,          ,          ,1,0,1,3,4,0,1,1
958144,MUEBLES Y ENSERES,95814,          ,          ,1,0,1,1,5,0,1,1
12930002,LETRAS POR COBRAR - DOLARES,1293,          ,          ,1,0,1,3,4,0,1,1
958145,EQUIPOS DIVERSOS,95814,          ,          ,1,0,1,1,5,0,1,1
12910001,COBRANZA DUDOSA DE FACTURAS- BOLETAS - SOLES,1291,          ,          ,1,0,1,3,4,0,1,1
958146,HERRAMIENTAS Y UNIDADES DE REEMPLAZO,95814,          ,          ,1,0,1,1,5,0,1,1
95815,DEPRESCIACION DE INMUEBLES- MAQUINARIA Y EQUIPO - REVALUACION,9581,          ,          ,1,0,1,1,4,0,1,1
958151,EDIFICACIONES,95815,          ,          ,1,0,1,1,5,0,1,1
958152,MAQUINARIAS Y EQUIPOS DE EXPLOTACION,95815,          ,          ,1,0,1,1,5,0,1,1
958153,EQUIPO DE TRANSPORTE,95815,          ,          ,1,0,1,1,5,0,1,1
958154,MUEBLES Y ENSERES,95815,          ,          ,1,0,1,1,5,0,1,1
958155,EQUIPOS DIVERSOS,95815,          ,          ,1,0,1,1,5,0,1,1
958156,HERRAMIENTAS Y UNIDADES DE REEMPLAZO,95815,          ,          ,1,0,1,1,5,0,1,1
95816,DEPRECIACION DE INMUEBLES- MAQUINARIA Y EQUIPO - COSTOS DE FINANCIACION,9581,          ,          ,1,0,1,1,4,0,1,1
958161,EDIFICACIONES,95816,          ,          ,1,0,1,1,5,0,1,1
958162,MAQUINARIAS Y EQUIPOS DE EXPLOTACION,95816,          ,          ,1,0,1,1,5,0,1,1
95817,DEPRECIACION DE ACTIVOS BIOLOGICOS EN PRODUCCION - COSTO,9581,          ,          ,1,0,1,1,4,0,1,1
958171,ACTIVOS BIOLOGICOS DE ORIGEN ANIMAL,95817,          ,          ,1,0,1,1,5,0,1,1
958172,ACTIVOS BIOLOGICOS DE ORIGEN VEGETAL,95817,          ,          ,1,0,1,1,5,0,1,1
12910002,COBRANZA DUDOSA DE FACTURAS- BOLETAS - DOLARES,1291,          ,          ,1,0,1,3,4,0,1,1
95818,DEPRECIACION DE ACTIVOS BIOLOGICOS EN PRODUCCION - COSTO DE FINANCIACION,9581,          ,          ,1,0,1,1,4,0,1,1
958181,ACTIVOS BIOLOGICOS DE ORIGEN ANIMAL,95818,          ,          ,1,0,1,1,5,0,1,1
958182,ACTIVOS BIOLOGICOS DE ORIGEN VEGETAL,95818,          ,          ,1,0,1,1,5,0,1,1
9582,AMORTIZACION DE INTANGIBLES,958,          ,          ,1,0,1,1,3,0,1,1
95821,AMORTIZACION DE INTANGIBLES - COSTO,9582,          ,          ,1,0,1,1,4,0,1,1
958211,CONCESIONES- LICENCIAS Y OTROS DERECHOS,95821,          ,          ,1,0,1,1,5,0,1,1
12330001,LETRAS EN DESCUENTO - SOLES,1233,          ,          ,1,0,1,3,4,0,1,1
958212,PATENTES Y PROPIEDAD INDUSTRIAL,95821,          ,          ,1,0,1,1,5,0,1,1
12330002,LETRAS EN DESCUENTO - DOLARES,1233,          ,          ,1,0,1,3,4,0,1,1
958213,PROGRAMAS DE COMPUTADORA (SOFTWARE),95821,          ,          ,1,0,1,1,5,0,1,1
12320001,LETRAS EN COBRANZA - SOLES,1232,          ,          ,1,0,1,3,4,0,1,1
958214,COSTOS DE EXPLORACION Y DESARROLLO,95821,          ,          ,1,0,1,1,5,0,1,1
958215,FORMULAS- DISEÑOS Y PROTOTIPOS,95821,          ,          ,1,0,1,1,5,0,1,1
958219,OTROS ACTIVOS INTANGIBLES,95821,          ,          ,1,0,1,1,5,0,1,1
95822,AMORTIZACION DE INTANGIBLES ADQUIRIDOS - REVALUACION,9582,          ,          ,1,0,1,1,4,0,1,1
958221,CONCESIONES- LICENCIAS Y OTROS DERECHOS,95822,          ,          ,1,0,1,1,5,0,1,1
958222,PATENTES Y PROPIEDAD INDUSTRIAL,95822,          ,          ,1,0,1,1,5,0,1,1
958223,PROGRAMAS DE COMPUTADORA (SOFTWARE),95822,          ,          ,1,0,1,1,5,0,1,1
958224,COSTOS DE EXPLORACION Y DESARROLLO,95822,          ,          ,1,0,1,1,5,0,1,1
958225,FORMULAS- DISEÑOS Y PROTOTIPOS,95822,          ,          ,1,0,1,1,5,0,1,1
958229,OTROS ACTIVOS INTANGIBLES,95822,          ,          ,1,0,1,1,5,0,1,1
95823,AMORTIZACION DE INTANGIBLES GENERADOS INTERNAMENTE - COSTO,9582,          ,          ,1,0,1,1,4,0,1,1
958231,CONCESIONES- LICENCIAS Y OTROS DERECHOS,95823,          ,          ,1,0,1,1,5,0,1,1
958232,PATENTES Y PROPIEDAD INDUSTRIAL,95823,          ,          ,1,0,1,1,5,0,1,1
958233,PROGRAMAS DE COMPUTADORA (SOFTWARE),95823,          ,          ,1,0,1,1,5,0,1,1
958234,COSTOS DE EXPLORACION Y DESARROLLO,95823,          ,          ,1,0,1,1,5,0,1,1
958235,FORMULAS- DISEÑOS Y PROTOTIPOS,95823,          ,          ,1,0,1,1,5,0,1,1
958239,OTROS ACTIVOS INTANGIBLES,95823,          ,          ,1,0,1,1,5,0,1,1
12320002,LETRAS EN COBRANZA - DOLARES,1232,          ,          ,1,0,1,3,4,0,1,1
95824,AMORTIZACION DE INTANGIBLES GENERADOS INTERNAMENTE - REVALUACION,9582,          ,          ,1,0,1,1,4,0,1,1
958241,CONCESIONES- LICENCIAS Y OTROS DERECHOS,95824,          ,          ,1,0,1,1,5,0,1,1
958242,PATENTES Y PROPIEDAD INDUSTRIAL,95824,          ,          ,1,0,1,1,5,0,1,1
958243,PROGRAMAS DE COMPUTADORA (SOFTWARE),95824,          ,          ,1,0,1,1,5,0,1,1
958244,COSTOS DE EXPLORACION Y DESARROLLO,95824,          ,          ,1,0,1,1,5,0,1,1
958245,FORMULAS- DISEÑOS Y PROTOTIPOS,95824,          ,          ,1,0,1,1,5,0,1,1
958259,OTROS ACTIVOS INTANGIBLES,95825,          ,          ,1,0,1,1,5,0,1,1
12310001,LETRAS EN CARTERA - SOLES,1231,          ,          ,1,0,1,3,4,0,1,1
9586,COMPENSACION POR TIEMPO DE SERVICIO,958,          ,          ,1,0,1,1,3,0,1,1
9589,OTRAS PROVISIONES DEL EJERCICIO,958,          ,          ,1,0,1,1,3,0,1,1
12310002,LETRAS EN CARTERA - DOLARES,1231,          ,          ,1,0,1,3,4,0,1,1
97,GASTOS FINANCIEROS,9,          ,          ,1,0,1,1,1,0,1,1
971,GASTOS EN OPERACIONES DE ENDEUDAMIENTO,97,          ,          ,1,0,1,1,2,0,1,1
9711,PRESTAMOS DE INSTITUCIONES FINANCIERAS Y OTRAS ENTIDADES,971,          ,          ,1,0,1,1,3,0,1,1
97111,GASTOS POR PRESTAMOS,9711,          ,          ,1,0,1,1,4,0,1,1
12210001,ANTICIPOS CLIENTES  - SOLES,1221,          ,          ,1,0,1,3,4,0,1,1
9712,CONTRATOS DE ARRENDAMIENTO FINANCIERO,971,          ,          ,1,0,1,1,3,0,1,1
12210002,ANTICIPOS CLIENTES  - DOLARES,1221,          ,          ,1,0,1,3,4,0,1,1
9713,EMISION Y COLOCACION DE INSTRUMENTOS REPRESENTATIVOS DE DEUDA Y PATRIMONIO,971,          ,          ,1,0,1,1,3,0,1,1
9714,DOCUMENTOS VENDIDOS O DESCONTADOS,971,          ,          ,1,0,1,1,3,0,1,1
972,PERDIDA POR INTRUMENTOS FINANCIEROS  DERIVADOS,97,          ,          ,1,0,1,1,2,0,1,1
973,INTERESES POR PRESTAMOS Y OTRAS OBLIGACIONES,97,          ,          ,1,0,1,1,2,0,1,1
9731,PRESTAMOS DE INSTITUCIONES FINANCIERAS Y OTRAS ENTIDADES,973,          ,          ,1,0,1,1,3,0,1,1
97311,INSTITUCIONES FINANCIERAS,9731,          ,          ,1,0,1,1,4,0,1,1
